dev_id,week,issues_opened,issues_closed,issues_reopened,avg_pr_merge_days
D2210,5,9,4,1,2
D2210,6,7,6,0,2
D2210,7,4,4,0,1
D2210,8,6,6,1,2
D2210,9,9,3,1,3
D2210,10,3,3,1,3
D2210,11,7,6,1,3
D2210,12,9,7,0,2
D2210,13,5,3,1,1
D2211,1,3,3,0,2
D2211,2,6,3,1,1
D2211,3,4,4,1,1
D2211,4,8,6,1,3
D2211,5,9,9,1,3
D2211,6,7,3,0,2
D2211,7,6,6,0,1
D2211,8,5,5,1,1
D2211,9,3,2,1,3
D2211,10,7,3,1,2
D2211,11,3,3,0,1
D2211,12,3,2,0,1
D2211,13,3,3,1,2
D2212,1,6,4,0,1
D2212,2,5,4,1,2
D2212,3,4,2,1,3
D2212,4,6,6,1,1
D2212,5,7,5,0,2
D2212,6,3,3,0,1
D2212,7,7,7,0,2
D2212,8,9,9,1,3
D2212,9,9,6,1,2
D2212,10,7,5,1,1
D2212,11,4,4,0,3
D2212,12,7,7,0,1
D2212,13,6,3,0,1
D2213,1,9,6,1,3
D2213,2,7,2,1,3
D2213,3,6,2,1,2
D2213,4,4,4,0,2
D2213,5,9,8,0,3
D2213,6,9,7,0,2
D2213,7,3,3,0,3
D2213,8,3,2,0,2
D2213,9,8,8,1,2
D2213,10,8,4,0,2
D2213,11,5,5,1,2
D2213,12,3,2,0,1
D2213,13,5,3,0,3
D2214,1,5,3,1,1
D2214,2,7,5,0,2
D2214,3,4,3,0,1
D2214,4,8,3,1,3
D2214,5,8,5,1,3
D2214,6,8,7,0,1
D2214,7,8,5,1,2
D2214,8,3,2,0,1
D2214,9,8,4,0,1
D2214,10,8,2,0,1
D2214,11,5,3,0,2
D2214,12,7,4,0,3
D2214,13,3,3,0,1
D2215,1,6,3,0,3
D2215,2,9,5,1,2
D2215,3,3,2,1,2
D2215,4,6,3,1,2
D2215,5,9,7,0,3
D2215,6,5,2,0,1
D2215,7,8,2,1,1
D2215,8,5,2,2,6
D2215,9,6,3,4,9
D2215,10,6,2,3,6
D2215,11,9,4,3,5
D2215,12,3,2,4,8
D2215,13,3,2,2,7
D2216,1,8,3,0,1
D2216,2,5,3,1,3
D2216,3,6,5,0,3
D2216,4,8,7,1,1
D2216,5,4,3,1,3
D2216,6,5,3,1,1
D2216,7,6,2,0,2
D2216,8,7,6,4,6
D2216,9,5,4,4,6
D2216,10,4,2,4,7
D2216,11,5,5,4,5
D2216,12,7,4,3,4
D2216,13,9,6,4,8
D2217,1,8,3,1,1
D2217,2,5,3,1,2
D2217,3,8,8,0,3
D2217,4,6,4,0,2
D2217,5,6,5,0,1
D2217,6,5,3,0,2
D2217,7,3,3,1,2
D2217,8,6,5,3,5
D2217,9,9,8,2,7
D2217,10,9,7,2,7
D2217,11,9,3,4,6
D2217,12,8,2,4,6
D2217,13,6,4,2,8
D2218,1,7,4,0,1
D2218,2,4,3,1,1
D2218,3,7,6,0,1
D2218,4,3,3,1,1
D2218,5,8,6,1,2
D2218,6,5,4,0,3
D2218,7,8,3,1,3
D2218,8,5,5,0,1
D2218,9,8,4,1,1
D2218,10,6,3,1,2
D2218,11,7,5,0,3
D2218,12,5,4,0,1
D2218,13,5,5,0,3
D2219,1,6,5,1,1
D2219,2,4,2,1,2
D2219,3,3,3,0,2
D2219,4,6,3,1,1
D2219,5,8,7,0,1
D2219,6,7,4,0,3
D2219,7,3,2,0,1
D2219,8,6,4,4,8
D2219,9,3,2,2,5
D2219,10,3,3,3,6
D2219,11,9,7,2,5
D2219,12,5,5,2,6
D2219,13,9,8,2,5
D2220,1,6,2,1,3
D2220,2,7,4,1,1
D2220,3,8,2,0,1
D2220,4,6,3,0,1
D2220,5,3,2,1,2
D2220,6,6,4,1,3
D2220,7,9,7,0,1
D2220,8,5,3,1,1
D2220,9,5,2,1,1
D2220,10,5,3,1,3
D2220,11,8,8,1,3
D2220,12,7,7,1,2
D2220,13,7,4,0,3
D2221,1,8,8,1,2
D2221,2,6,5,1,2
D2221,3,3,3,0,3
D2221,4,6,6,0,2
D2221,5,4,2,0,3
D2221,6,3,3,1,1
D2221,7,3,3,1,2
D2221,8,9,4,3,9
D2221,9,4,4,4,4
D2221,10,6,5,3,8
D2221,11,7,4,3,5
D2221,12,6,5,3,6
D2221,13,4,4,2,7
D2222,1,9,2,0,1
D2222,2,5,4,1,1
D2222,3,6,4,1,1
D2222,4,8,8,1,1
D2222,5,4,2,1,3
D2222,6,4,4,1,1
D2222,7,3,3,0,3
D2222,8,4,3,0,3
D2222,9,7,5,1,2
D2222,10,6,5,0,3
D2222,11,7,7,0,1
D2222,12,4,2,0,2
D2222,13,4,2,1,3
D2223,1,6,3,1,3
D2223,2,7,3,1,2
D2223,3,5,3,1,3
D2223,4,6,6,1,1
D2223,5,5,5,1,1
D2223,6,6,6,0,2
D2223,7,7,7,1,3
D2223,8,3,3,0,2
D2223,9,3,3,1,3
D2223,10,7,2,1,2
D2223,11,9,7,1,2
D2223,12,3,2,0,1
D2223,13,3,2,1,2
D2224,1,7,2,1,1
D2224,2,5,2,1,1
D2224,3,5,4,0,1
D2224,4,8,5,0,2
D2224,5,5,2,0,2
D2224,6,8,5,0,1
D2224,7,5,5,0,1
D2224,8,6,6,2,9
D2224,9,6,4,2,7
D2224,10,7,5,2,8
D2224,11,3,2,4,4
D2224,12,3,3,3,9
D2224,13,6,4,3,9
D2225,1,4,3,0,3
D2225,2,5,4,1,1
D2225,3,9,9,1,1
D2225,4,9,4,0,1
D2225,5,6,4,1,1
D2225,6,3,3,1,1
D2225,7,8,7,0,1
D2225,8,7,5,0,1
D2225,9,5,4,1,1
D2225,10,6,3,1,2
D2225,11,3,3,0,1
D2225,12,7,3,1,1
D2225,13,4,2,1,3
D2226,1,5,5,0,3
D2226,2,5,3,1,3
D2226,3,5,3,0,1
D2226,4,9,9,1,3
D2226,5,5,4,1,1
D2226,6,5,2,1,2
D2226,7,9,2,0,3
D2226,8,5,2,0,1
D2226,9,6,2,1,2
D2226,10,8,3,1,2
D2226,11,5,5,0,3
D2226,12,7,2,0,1
D2226,13,3,2,1,1
D2227,1,6,2,1,2
D2227,2,9,4,0,2
D2227,3,8,4,0,3
D2227,4,6,6,0,2
D2227,5,9,4,0,2
D2227,6,6,5,0,2
D2227,7,8,7,1,2
D2227,8,7,6,0,2
D2227,9,9,3,1,2
D2227,10,3,2,0,2
D2227,11,8,7,0,2
D2227,12,9,2,0,1
D2227,13,5,2,1,3
D2228,1,7,7,1,3
D2228,2,7,2,0,2
D2228,3,8,7,0,3
D2228,4,7,2,0,2
D2228,5,8,7,0,1
D2228,6,6,4,1,1
D2228,7,6,5,1,2
D2228,8,7,7,4,5
D2228,9,7,7,3,9
D2228,10,4,2,4,7
D2228,11,9,9,3,6
D2228,12,6,6,3,8
D2228,13,5,4,2,9
D2229,1,9,2,1,3
D2229,2,5,2,0,3
D2229,3,8,5,1,2
D2229,4,8,6,0,1
D2229,5,5,5,1,1
D2229,6,9,8,0,3
D2229,7,7,5,1,3
D2229,8,7,6,0,1
D2229,9,3,3,1,2
D2229,10,8,2,0,1
D2229,11,4,2,0,3
D2229,12,9,2,1,1
D2229,13,9,7,1,3
D2230,1,7,2,1,2
D2230,2,7,4,1,1
D2230,3,6,2,0,2
D2230,4,9,6,1,3
D2230,5,7,4,1,3
D2230,6,7,2,0,1
D2230,7,5,2,1,1
D2230,8,6,5,1,2
D2230,9,8,3,0,2
D2230,10,8,4,0,2
D2230,11,8,2,0,1
D2230,12,8,8,1,1
D2230,13,3,2,0,2
D2231,1,9,8,1,1
D2231,2,9,2,0,3
D2231,3,6,6,1,2
D2231,4,9,3,0,2
D2231,5,5,3,1,1
D2231,6,9,3,1,1
D2231,7,6,5,0,2
D2231,8,3,2,0,2
D2231,9,5,2,0,2
D2231,10,3,2,0,3
D2231,11,3,2,1,2
D2231,12,9,3,0,2
D2231,13,7,6,1,1
D2232,1,7,3,0,2
D2232,2,4,3,0,2
D2232,3,5,3,1,3
D2232,4,9,4,1,3
D2232,5,3,2,1,3
D2232,6,7,2,1,3
D2232,7,5,5,1,2
D2232,8,5,3,4,8
D2232,9,9,8,4,5
D2232,10,3,2,3,4
D2232,11,6,2,3,9
D2232,12,5,3,3,5
D2232,13,3,2,4,6
D2233,1,3,3,1,3
D2233,2,5,2,1,1
D2233,3,6,3,1,1
D2233,4,9,2,0,3
D2233,5,8,5,1,3
D2233,6,3,3,1,1
D2233,7,9,6,1,1
D2233,8,6,2,0,3
D2233,9,8,6,1,2
D2233,10,4,2,0,2
D2233,11,4,4,0,2
D2233,12,6,6,1,1
D2233,13,6,4,1,1
D2234,1,6,5,0,3
D2234,2,9,3,0,3
D2234,3,5,5,0,3
D2234,4,4,3,1,3
D2234,5,4,3,1,2
D2234,6,7,2,0,3
D2234,7,4,3,1,3
D2234,8,4,4,1,2
D2234,9,5,5,0,1
D2234,10,5,2,1,3
D2234,11,5,4,0,2
D2234,12,6,6,0,1
D2234,13,6,5,1,2
D2235,1,6,4,0,2
D2235,2,8,3,0,1
D2235,3,6,6,1,2
D2235,4,3,2,0,3
D2235,5,3,3,1,2
D2235,6,9,7,1,2
D2235,7,8,6,1,2
D2235,8,3,3,1,3
D2235,9,7,5,1,2
D2235,10,3,3,0,2
D2235,11,4,4,1,2
D2235,12,3,2,1,1
D2235,13,7,4,0,2
D2236,1,3,3,0,2
D2236,2,3,3,1,2
D2236,3,5,5,0,1
D2236,4,9,4,0,1
D2236,5,8,7,1,1
D2236,6,5,2,0,2
D2236,7,7,6,0,2
D2236,8,7,5,4,6
D2236,9,9,7,4,7
D2236,10,9,4,2,9
D2236,11,6,3,3,6
D2236,12,3,2,3,6
D2236,13,8,8,3,4
D2237,1,3,2,1,2
D2237,2,8,2,1,1
D2237,3,3,2,1,2
D2237,4,4,4,0,3
D2237,5,6,3,1,1
D2237,6,5,2,0,3
D2237,7,5,4,0,3
D2237,8,7,4,1,2
D2237,9,9,8,0,2
D2237,10,8,8,0,1
D2237,11,9,5,0,2
D2237,12,3,2,0,2
D2237,13,3,3,1,3
D2238,1,9,3,1,1
D2238,2,9,6,1,2
D2238,3,4,4,1,3
D2238,4,7,3,0,2
D2238,5,3,3,1,2
D2238,6,4,4,0,3
D2238,7,6,3,1,2
D2238,8,3,2,0,3
D2238,9,6,2,0,3
D2238,10,9,2,0,2
D2238,11,9,5,1,3
D2238,12,3,3,1,2
D2238,13,3,3,1,3
D2239,1,9,7,0,2
D2239,2,6,2,0,1
D2239,3,9,4,1,1
D2239,4,7,4,1,3
D2239,5,5,4,1,1
D2239,6,9,4,0,2
D2239,7,4,4,1,3
D2239,8,8,7,1,1
D2239,9,4,3,0,3
D2239,10,6,3,1,1
D2239,11,3,3,1,2
D2239,12,7,5,0,3
D2239,13,9,9,1,1
D2240,1,8,7,0,3
D2240,2,8,7,1,3
D2240,3,9,7,1,1
D2240,4,5,2,0,2
D2240,5,4,2,0,2
D2240,6,8,3,1,1
D2240,7,5,5,0,1
D2240,8,7,4,1,1
D2240,9,4,4,1,3
D2240,10,6,5,1,1
D2240,11,4,3,1,2
D2240,12,5,5,0,2
D2240,13,8,2,1,2
D2241,1,3,3,0,1
D2241,2,4,4,1,1
D2241,3,7,5,0,2
D2241,4,4,2,0,3
D2241,5,4,2,1,1
D2241,6,3,3,1,1
D2241,7,7,6,1,1
D2241,8,4,4,1,3
D2241,9,6,6,0,2
D2241,10,3,2,1,2
D2241,11,4,3,1,3
D2241,12,4,2,1,1
D2241,13,8,6,0,1
D2242,1,7,6,0,2
D2242,2,9,3,0,2
D2242,3,9,4,1,2
D2242,4,3,3,1,2
D2242,5,6,2,1,2
D2242,6,4,3,0,1
D2242,7,5,2,1,2
D2242,8,5,5,3,5
D2242,9,8,8,4,6
D2242,10,5,4,2,4
D2242,11,6,6,2,5
D2242,12,6,4,3,8
D2242,13,6,5,2,9
D2243,1,8,4,0,1
D2243,2,9,2,1,2
D2243,3,7,3,0,2
D2243,4,8,7,1,2
D2243,5,9,4,0,3
D2243,6,3,2,0,2
D2243,7,8,2,1,1
D2243,8,4,3,0,3
D2243,9,5,5,0,2
D2243,10,4,3,0,2
D2243,11,5,2,1,3
D2243,12,8,4,1,2
D2243,13,9,2,1,3
D2244,1,4,3,1,3
D2244,2,4,3,1,3
D2244,3,9,7,0,3
D2244,4,6,5,0,3
D2244,5,4,3,1,3
D2244,6,3,3,1,1
D2244,7,4,4,0,2
D2244,8,5,2,0,2
D2244,9,9,3,0,2
D2244,10,9,8,1,2
D2244,11,7,7,0,2
D2244,12,3,2,0,3
D2244,13,9,9,0,3
D2245,1,7,6,1,3
D2245,2,6,4,1,2
D2245,3,7,6,0,2
D2245,4,3,2,0,3
D2245,5,5,4,0,2
D2245,6,9,8,0,1
D2245,7,5,4,1,3
D2245,8,5,3,2,6
D2245,9,7,2,2,8
D2245,10,7,5,3,8
D2245,11,6,5,2,5
D2245,12,8,5,4,9
D2245,13,5,5,4,4
D2246,1,5,3,1,1
D2246,2,3,2,1,1
D2246,3,8,2,1,2
D2246,4,8,2,1,1
D2246,5,3,2,0,3
D2246,6,5,5,1,1
D2246,7,3,3,0,2
D2246,8,3,3,2,9
D2246,9,7,5,2,6
D2246,10,4,2,2,7
D2246,11,9,3,4,8
D2246,12,3,2,4,5
D2246,13,8,5,2,4
D2247,1,7,2,1,2
D2247,2,8,6,1,2
D2247,3,3,2,0,1
D2247,4,7,7,1,1
D2247,5,4,4,0,3
D2247,6,3,3,0,1
D2247,7,6,2,0,1
D2247,8,4,2,0,1
D2247,9,4,2,1,3
D2247,10,8,4,1,1
D2247,11,6,3,1,3
D2247,12,7,4,1,2
D2247,13,9,3,1,2
D2248,1,8,6,0,3
D2248,2,8,6,1,1
D2248,3,4,2,1,3
D2248,4,7,3,1,3
D2248,5,9,7,1,3
D2248,6,6,5,0,2
D2248,7,9,4,0,1
D2248,8,7,3,1,1
D2248,9,3,3,0,1
D2248,10,3,3,1,2
D2248,11,5,4,1,3
D2248,12,4,4,1,1
D2248,13,8,8,0,3
D2249,1,4,3,1,3
D2249,2,7,5,0,1
D2249,3,6,2,0,2
D2249,4,9,3,0,1
D2249,5,4,4,1,2
D2249,6,5,2,1,2
D2249,7,6,4,0,3
D2249,8,4,2,4,6
D2249,9,4,2,2,8
D2249,10,9,5,2,4
D2249,11,4,3,4,4
D2249,12,9,7,3,8
D2249,13,3,3,4,4
D2250,1,9,9,1,3
D2250,2,4,2,0,1
D2250,3,7,7,1,1
D2250,4,4,4,0,2
D2250,5,8,2,0,3
D2250,6,4,4,0,3
D2250,7,6,2,1,3
D2250,8,5,3,0,1
D2250,9,4,2,0,1
D2250,10,7,5,1,1
D2250,11,6,6,1,2
D2250,12,3,2,1,1
D2250,13,8,2,1,3
D2251,1,4,4,0,2
D2251,2,5,4,0,1
D2251,3,5,3,1,3
D2251,4,8,4,1,2
D2251,5,9,8,0,2
D2251,6,3,3,1,3
D2251,7,9,7,0,1
D2251,8,6,6,2,6
D2251,9,5,5,4,9
D2251,10,5,3,3,4
D2251,11,6,5,2,6
D2251,12,8,3,2,5
D2251,13,3,3,2,4
D2252,1,4,2,1,2
D2252,2,5,3,0,1
D2252,3,3,3,1,2
D2252,4,6,3,1,2
D2252,5,6,2,1,3
D2252,6,7,4,1,3
D2252,7,5,4,0,1
D2252,8,4,4,1,2
D2252,9,7,7,1,3
D2252,10,3,2,0,3
D2252,11,3,3,0,1
D2252,12,6,2,0,3
D2252,13,4,3,1,3
D2253,1,8,5,0,1
D2253,2,7,3,1,2
D2253,3,6,6,1,3
D2253,4,6,5,1,1
D2253,5,5,5,0,3
D2253,6,7,7,0,1
D2253,7,8,6,0,1
D2253,8,9,3,1,3
D2253,9,9,6,1,2
D2253,10,3,3,1,1
D2253,11,5,4,1,1
D2253,12,6,3,1,2
D2253,13,7,3,1,1
D2254,1,6,5,1,3
D2254,2,4,4,1,2
D2254,3,7,3,0,3
D2254,4,3,3,0,3
D2254,5,7,4,0,1
D2254,6,4,2,0,3
D2254,7,4,3,0,1
D2254,8,7,4,1,2
D2254,9,9,3,1,1
D2254,10,5,3,1,1
D2254,11,6,2,0,3
D2254,12,3,2,0,2
D2254,13,9,5,0,2
D2255,1,8,7,0,3
D2255,2,8,5,1,1
D2255,3,3,2,1,3
D2255,4,3,3,1,2
D2255,5,8,6,0,1
D2255,6,4,2,1,1
D2255,7,8,5,1,2
D2255,8,6,5,3,5
D2255,9,5,5,4,5
D2255,10,3,3,4,5
D2255,11,3,3,2,6
D2255,12,6,3,3,4
D2255,13,6,6,4,4
D2256,1,6,4,1,2
D2256,2,5,5,1,2
D2256,3,3,2,0,2
D2256,4,5,3,0,3
D2256,5,9,6,1,2
D2256,6,4,3,1,1
D2256,7,6,2,0,1
D2256,8,3,3,0,2
D2256,9,8,2,1,2
D2256,10,3,3,1,3
D2256,11,4,2,1,2
D2256,12,5,2,1,2
D2256,13,9,3,1,1
D2257,1,6,3,1,3
D2257,2,8,6,1,3
D2257,3,5,2,0,1
D2257,4,4,3,0,2
D2257,5,7,6,0,3
D2257,6,8,5,1,2
D2257,7,7,4,0,2
D2257,8,5,5,0,2
D2257,9,3,3,1,3
D2257,10,3,2,0,1
D2257,11,8,8,0,1
D2257,12,8,7,1,1
D2257,13,8,2,1,1
D2258,1,8,3,1,2
D2258,2,7,7,0,2
D2258,3,3,3,0,3
D2258,4,4,4,1,1
D2258,5,8,4,0,1
D2258,6,6,2,0,1
D2258,7,8,3,0,1
D2258,8,7,3,0,2
D2258,9,5,2,0,1
D2258,10,5,2,0,3
D2258,11,9,5,1,1
D2258,12,7,7,1,2
D2258,13,7,6,1,3
D2259,1,6,2,0,3
D2259,2,7,4,0,2
D2259,3,9,3,0,1
D2259,4,4,2,1,1
D2259,5,6,6,1,1
D2259,6,9,5,1,3
D2259,7,3,3,0,2
D2259,8,7,5,1,2
D2259,9,5,4,1,2
D2259,10,5,3,1,2
D2259,11,4,4,1,3
D2259,12,4,3,1,3
D2259,13,8,7,0,3
D2260,1,3,3,0,1
D2260,2,4,4,1,2
D2260,3,6,2,0,2
D2260,4,4,3,1,3
D2260,5,6,2,1,3
D2260,6,8,3,0,1
D2260,7,9,6,1,2
D2260,8,5,3,4,4
D2260,9,9,3,3,5
D2260,10,8,3,4,6
D2260,11,4,4,3,5
D2260,12,5,4,2,4
D2260,13,4,3,2,7
D2261,1,8,2,1,3
D2261,2,8,3,0,3
D2261,3,9,4,0,2
D2261,4,3,3,1,2
D2261,5,4,3,1,2
D2261,6,3,3,1,1
D2261,7,3,2,0,1
D2261,8,3,2,1,1
D2261,9,7,5,0,3
D2261,10,5,5,1,2
D2261,11,8,8,1,1
D2261,12,3,3,0,1
D2261,13,3,3,1,2
D2262,1,8,3,1,1
D2262,2,9,8,1,2
D2262,3,6,6,0,1
D2262,4,8,4,0,3
D2262,5,4,3,0,1
D2262,6,5,2,1,1
D2262,7,6,6,0,3
D2262,8,8,8,1,3
D2262,9,7,7,0,3
D2262,10,4,4,1,3
D2262,11,8,2,1,2
D2262,12,3,3,1,2
D2262,13,4,2,1,2
D2263,1,5,3,1,1
D2263,2,6,5,1,3
D2263,3,7,7,0,2
D2263,4,9,2,0,1
D2263,5,4,2,1,1
D2263,6,7,3,1,3
D2263,7,7,7,0,2
D2263,8,6,5,1,3
D2263,9,5,4,0,3
D2263,10,9,4,1,1
D2263,11,4,4,0,1
D2263,12,5,2,1,3
D2263,13,3,3,1,3
D2264,1,7,2,0,2
D2264,2,8,7,0,3
D2264,3,8,5,1,3
D2264,4,6,3,1,2
D2264,5,3,3,1,3
D2264,6,4,3,1,1
D2264,7,3,2,1,3
D2264,8,6,5,1,2
D2264,9,4,4,1,2
D2264,10,7,5,0,1
D2264,11,4,3,1,3
D2264,12,3,2,0,2
D2264,13,9,5,0,2
D2265,1,7,2,0,2
D2265,2,6,3,0,3
D2265,3,9,5,0,1
D2265,4,5,3,0,1
D2265,5,8,6,1,3
D2265,6,5,3,0,2
D2265,7,3,3,1,1
D2265,8,6,6,1,1
D2265,9,7,6,0,2
D2265,10,9,8,1,1
D2265,11,3,2,1,2
D2265,12,9,5,0,3
D2265,13,9,9,1,2
D2266,1,6,6,1,1
D2266,2,4,4,1,2
D2266,3,4,4,1,2
D2266,4,4,3,0,2
D2266,5,5,5,1,3
D2266,6,7,6,0,1
D2266,7,6,2,1,3
D2266,8,9,6,1,2
D2266,9,7,5,1,3
D2266,10,7,5,1,1
D2266,11,5,4,1,1
D2266,12,6,4,1,3
D2266,13,7,3,0,2
D2267,1,5,2,0,1
D2267,2,4,4,1,2
D2267,3,5,4,0,1
D2267,4,7,4,0,3
D2267,5,4,2,0,1
D2267,6,7,4,0,2
D2267,7,7,6,1,3
D2267,8,8,6,0,3
D2267,9,5,3,1,3
D2267,10,6,3,1,2
D2267,11,9,9,1,3
D2267,12,7,2,0,2
D2267,13,9,5,0,2
D2268,1,7,5,1,3
D2268,2,4,4,1,1
D2268,3,6,6,0,3
D2268,4,9,2,1,2
D2268,5,3,3,1,3
D2268,6,9,5,1,2
D2268,7,7,3,0,1
D2268,8,3,2,1,3
D2268,9,3,3,1,1
D2268,10,9,2,1,2
D2268,11,7,2,1,3
D2268,12,4,3,1,3
D2268,13,7,6,0,2
D2269,1,3,3,0,2
D2269,2,7,5,0,2
D2269,3,3,3,0,1
D2269,4,5,3,0,3
D2269,5,5,4,1,2
D2269,6,9,7,0,1
D2269,7,8,6,1,2
D2269,8,3,2,4,6
D2269,9,7,2,2,5
D2269,10,5,2,3,6
D2269,11,6,4,2,5
D2269,12,8,2,4,6
D2269,13,9,3,4,6
D2270,1,3,3,0,2
D2270,2,8,6,0,2
D2270,3,3,3,0,1
D2270,4,8,8,0,1
D2270,5,4,2,0,2
D2270,6,6,6,1,3
D2270,7,4,4,0,2
D2270,8,6,4,0,2
D2270,9,9,3,0,1
D2270,10,3,3,0,2
D2270,11,9,5,0,3
D2270,12,6,6,0,1
D2270,13,7,2,0,3
D2271,1,9,5,0,2
D2271,2,7,6,0,2
D2271,3,9,4,1,3
D2271,4,5,2,1,1
D2271,5,8,8,0,1
D2271,6,9,6,0,1
D2271,7,6,3,1,3
D2271,8,7,3,1,2
D2271,9,4,2,1,1
D2271,10,7,7,0,2
D2271,11,8,7,1,3
D2271,12,8,4,0,2
D2271,13,7,7,1,2
D2272,1,6,4,1,3
D2272,2,4,2,0,1
D2272,3,8,8,1,2
D2272,4,6,4,0,1
D2272,5,7,3,0,2
D2272,6,3,2,0,3
D2272,7,7,2,0,1
D2272,8,9,8,0,2
D2272,9,6,5,0,2
D2272,10,5,4,1,2
D2272,11,8,6,0,1
D2272,12,8,4,1,3
D2272,13,7,2,0,1
D2273,1,6,2,0,2
D2273,2,7,4,1,1
D2273,3,6,2,0,3
D2273,4,4,3,0,2
D2273,5,5,5,1,3
D2273,6,7,6,0,1
D2273,7,3,2,1,1
D2273,8,9,8,0,1
D2273,9,4,3,0,2
D2273,10,4,2,1,1
D2273,11,6,6,0,3
D2273,12,8,4,0,3
D2273,13,6,4,0,1
D2274,1,6,3,0,1
D2274,2,4,4,0,1
D2274,3,4,2,0,2
D2274,4,5,3,0,2
D2274,5,5,4,0,3
D2274,6,6,4,0,2
D2274,7,8,2,1,1
D2274,8,8,6,2,6
D2274,9,6,3,2,4
D2274,10,3,2,2,5
D2274,11,8,3,3,7
D2274,12,8,5,2,4
D2274,13,4,3,3,7
D2275,1,9,3,1,2
D2275,2,3,2,0,2
D2275,3,4,3,0,3
D2275,4,3,3,0,2
D2275,5,9,3,0,2
D2275,6,4,4,0,1
D2275,7,9,5,1,3
D2275,8,8,2,0,3
D2275,9,6,6,1,2
D2275,10,6,2,1,2
D2275,11,6,6,1,1
D2275,12,8,6,1,2
D2275,13,4,3,0,1
D2276,1,3,2,1,1
D2276,2,4,4,0,1
D2276,3,9,4,1,3
D2276,4,7,6,1,3
D2276,5,9,8,0,1
D2276,6,5,5,1,1
D2276,7,3,2,0,1
D2276,8,4,3,0,1
D2276,9,6,3,0,2
D2276,10,7,6,0,3
D2276,11,8,4,1,1
D2276,12,6,4,0,2
D2276,13,6,5,0,1
D2277,1,5,5,0,1
D2277,2,4,4,1,3
D2277,3,3,2,1,3
D2277,4,3,3,0,2
D2277,5,5,5,1,3
D2277,6,9,7,0,3
D2277,7,6,5,1,1
D2277,8,3,2,1,2
D2277,9,6,4,1,1
D2277,10,3,3,0,2
D2277,11,8,4,1,2
D2277,12,4,4,1,2
D2277,13,4,4,0,3
D2278,1,9,3,1,3
D2278,2,4,3,0,3
D2278,3,4,3,0,3
D2278,4,9,3,1,3
D2278,5,5,2,0,1
D2278,6,4,2,0,1
D2278,7,8,3,0,2
D2278,8,7,4,1,2
D2278,9,5,4,1,1
D2278,10,4,2,0,2
D2278,11,5,4,1,2
D2278,12,5,3,0,3
D2278,13,7,5,0,1
D2279,1,8,4,0,2
D2279,2,4,4,0,2
D2279,3,4,3,1,2
D2279,4,3,2,0,2
D2279,5,9,5,1,1
D2279,6,6,4,1,2
D2279,7,3,2,1,3
D2279,8,4,3,0,3
D2279,9,3,2,0,2
D2279,10,7,4,1,3
D2279,11,8,3,1,3
D2279,12,4,2,1,3
D2279,13,4,2,0,1
D2280,1,5,4,0,1
D2280,2,4,4,0,2
D2280,3,6,5,0,1
D2280,4,7,3,0,3
D2280,5,8,7,0,1
D2280,6,9,7,0,3
D2280,7,4,4,1,1
D2280,8,3,3,4,4
D2280,9,7,2,2,6
D2280,10,7,4,4,8
D2280,11,7,7,2,5
D2280,12,5,2,3,6
D2280,13,5,3,4,4
D2281,1,6,4,0,1
D2281,2,7,2,0,2
D2281,3,6,6,0,1
D2281,4,9,4,1,3
D2281,5,7,7,1,2
D2281,6,3,3,1,2
D2281,7,8,3,0,1
D2281,8,3,2,2,5
D2281,9,7,3,2,5
D2281,10,7,2,2,8
D2281,11,6,2,3,8
D2281,12,7,3,4,5
D2281,13,5,4,4,6
D2282,1,8,6,1,2
D2282,2,9,6,0,2
D2282,3,7,6,0,2
D2282,4,5,2,1,3
D2282,5,6,3,0,2
D2282,6,7,3,1,1
D2282,7,4,2,0,1
D2282,8,6,6,4,9
D2282,9,7,2,2,8
D2282,10,7,2,4,7
D2282,11,3,2,3,8
D2282,12,7,2,4,4
D2282,13,4,2,3,7
D2283,1,4,3,1,3
D2283,2,7,4,1,3
D2283,3,8,7,0,2
D2283,4,3,2,1,2
D2283,5,8,2,1,2
D2283,6,6,5,1,3
D2283,7,5,4,1,2
D2283,8,9,7,1,3
D2283,9,5,4,1,2
D2283,10,7,5,0,1
D2283,11,3,2,1,3
D2283,12,5,2,0,1
D2283,13,9,6,1,3
D2284,1,4,2,0,3
D2284,2,9,8,0,1
D2284,3,9,4,1,2
D2284,4,5,4,0,1
D2284,5,8,2,0,3
D2284,6,6,3,1,2
D2284,7,9,7,0,3
D2284,8,4,2,4,9
D2284,9,5,3,4,4
D2284,10,6,2,4,5
D2284,11,5,5,2,9
D2284,12,5,3,3,5
D2284,13,8,5,3,4
D2285,1,6,2,1,3
D2285,2,6,4,1,2
D2285,3,5,3,0,2
D2285,4,4,3,0,1
D2285,5,8,5,0,2
D2285,6,7,2,0,3
D2285,7,7,2,1,3
D2285,8,6,2,2,7
D2285,9,6,3,2,4
D2285,10,9,7,3,7
D2285,11,7,6,4,4
D2285,12,8,5,4,5
D2285,13,8,4,3,5
D2286,1,5,2,1,2
D2286,2,6,6,1,2
D2286,3,3,3,1,3
D2286,4,3,2,0,1
D2286,5,9,4,0,2
D2286,6,7,5,0,3
D2286,7,9,4,0,2
D2286,8,9,9,0,1
D2286,9,9,3,0,3
D2286,10,3,3,0,1
D2286,11,7,4,1,1
D2286,12,4,2,1,2
D2286,13,8,5,0,1
