dev_id,date,messages_sent,avg_response_hours
D1817,2025-11-10,14,2.34
D1817,2025-11-11,13,1.77
D1817,2025-11-12,11,2.91
D1817,2025-11-13,9,3.3
D1817,2025-11-14,7,1.06
D1817,2025-11-15,8,2.45
D1817,2025-11-16,9,2.47
D1817,2025-11-17,11,1.76
D1817,2025-11-18,5,2.26
D1817,2025-11-19,6,1.54
D1817,2025-11-20,8,3.51
D1817,2025-11-21,6,1.19
D1817,2025-11-22,5,1.73
D1817,2025-11-23,6,2.75
D1817,2025-11-24,6,2.07
D1817,2025-11-25,5,3.35
D1817,2025-11-26,10,3.98
D1817,2025-11-27,12,2.62
D1817,2025-11-28,9,3.39
D1817,2025-11-29,12,3.03
D1817,2025-11-30,7,2.89
D1817,2025-12-01,7,1.11
D1817,2025-12-02,13,3.97
D1817,2025-12-03,9,1.91
D1817,2025-12-04,10,3.38
D1817,2025-12-05,7,2.16
D1817,2025-12-06,8,1.87
D1817,2025-12-07,5,2.71
D1817,2025-12-08,4,2.58
D1817,2025-12-09,5,1.59
D1817,2025-12-10,12,2.73
D1817,2025-12-11,5,1.01
D1817,2025-12-12,8,3.27
D1817,2025-12-13,10,1.73
D1817,2025-12-14,10,1.36
D1817,2025-12-15,4,1.7
D1817,2025-12-16,8,2.9
D1817,2025-12-17,6,3.97
D1817,2025-12-18,14,2.17
D1817,2025-12-19,8,3.82
D1817,2025-12-20,12,3.57
D1817,2025-12-21,10,1.52
D1817,2025-12-22,13,3.87
D1817,2025-12-23,7,1.52
D1817,2025-12-24,14,1.55
D1817,2025-12-25,13,2.87
D1817,2025-12-26,10,3.24
D1817,2025-12-27,6,3.48
D1817,2025-12-28,10,2.31
D1817,2025-12-29,8,3.26
D1817,2025-12-30,8,3.95
D1817,2025-12-31,6,1.89
D1817,2026-01-01,13,2.08
D1817,2026-01-02,10,3.75
D1817,2026-01-03,10,3.0
D1817,2026-01-04,14,1.19
D1817,2026-01-05,4,2.44
D1817,2026-01-06,10,3.11
D1817,2026-01-07,7,2.0
D1817,2026-01-08,10,1.16
D1818,2025-10-11,4,3.45
D1818,2025-10-12,6,2.84
D1818,2025-10-13,7,2.17
D1818,2025-10-14,6,1.89
D1818,2025-10-15,13,2.01
D1818,2025-10-16,10,2.38
D1818,2025-10-17,5,2.03
D1818,2025-10-18,7,1.67
D1818,2025-10-19,4,1.05
D1818,2025-10-20,6,1.08
D1818,2025-10-21,7,1.48
D1818,2025-10-22,4,3.87
D1818,2025-10-23,9,2.03
D1818,2025-10-24,13,3.06
D1818,2025-10-25,10,3.29
D1818,2025-10-26,4,2.61
D1818,2025-10-27,4,2.06
D1818,2025-10-28,11,2.88
D1818,2025-10-29,6,2.53
D1818,2025-10-30,6,2.86
D1818,2025-10-31,4,2.75
D1818,2025-11-01,5,1.69
D1818,2025-11-02,13,1.77
D1818,2025-11-03,7,2.77
D1818,2025-11-04,5,2.53
D1818,2025-11-05,5,3.41
D1818,2025-11-06,7,3.17
D1818,2025-11-07,13,3.85
D1818,2025-11-08,10,1.46
D1818,2025-11-09,13,3.89
D1818,2025-11-10,13,3.13
D1818,2025-11-11,10,1.73
D1818,2025-11-12,9,3.43
D1818,2025-11-13,9,3.64
D1818,2025-11-14,14,2.77
D1818,2025-11-15,8,1.11
D1818,2025-11-16,13,1.57
D1818,2025-11-17,13,1.3
D1818,2025-11-18,14,3.08
D1818,2025-11-19,8,1.1
D1818,2025-11-20,10,1.16
D1818,2025-11-21,8,1.65
D1818,2025-11-22,5,3.63
D1818,2025-11-23,5,3.73
D1818,2025-11-24,6,3.63
D1818,2025-11-25,13,1.03
D1818,2025-11-26,6,1.19
D1818,2025-11-27,4,1.6
D1818,2025-11-28,12,2.35
D1818,2025-11-29,8,2.16
D1818,2025-11-30,11,3.78
D1818,2025-12-01,6,3.69
D1818,2025-12-02,13,1.18
D1818,2025-12-03,10,1.69
D1818,2025-12-04,7,3.87
D1818,2025-12-05,4,2.97
D1818,2025-12-06,8,2.98
D1818,2025-12-07,11,2.21
D1818,2025-12-08,14,3.31
D1818,2025-12-09,9,1.66
D1818,2025-12-10,13,1.95
D1818,2025-12-11,6,3.18
D1818,2025-12-12,10,3.19
D1818,2025-12-13,10,1.22
D1818,2025-12-14,6,1.19
D1818,2025-12-15,13,1.99
D1818,2025-12-16,14,3.11
D1818,2025-12-17,6,2.59
D1818,2025-12-18,7,2.96
D1818,2025-12-19,7,2.1
D1818,2025-12-20,8,1.26
D1818,2025-12-21,10,1.38
D1818,2025-12-22,11,1.0
D1818,2025-12-23,7,3.68
D1818,2025-12-24,4,2.28
D1818,2025-12-25,8,3.11
D1818,2025-12-26,13,3.83
D1818,2025-12-27,4,1.16
D1818,2025-12-28,13,3.99
D1818,2025-12-29,5,3.06
D1818,2025-12-30,9,1.17
D1818,2025-12-31,13,1.99
D1818,2026-01-01,7,1.52
D1818,2026-01-02,14,3.72
D1818,2026-01-03,13,3.06
D1818,2026-01-04,12,2.32
D1818,2026-01-05,10,2.44
D1818,2026-01-06,9,2.15
D1818,2026-01-07,8,2.68
D1818,2026-01-08,5,3.71
D1819,2025-10-11,13,2.75
D1819,2025-10-12,5,3.22
D1819,2025-10-13,14,3.6
D1819,2025-10-14,9,2.38
D1819,2025-10-15,12,2.68
D1819,2025-10-16,8,1.87
D1819,2025-10-17,8,1.56
D1819,2025-10-18,5,2.48
D1819,2025-10-19,13,2.89
D1819,2025-10-20,6,1.32
D1819,2025-10-21,5,1.35
D1819,2025-10-22,13,3.8
D1819,2025-10-23,11,1.71
D1819,2025-10-24,12,2.6
D1819,2025-10-25,11,3.19
D1819,2025-10-26,4,1.91
D1819,2025-10-27,8,1.94
D1819,2025-10-28,7,2.4
D1819,2025-10-29,13,2.11
D1819,2025-10-30,12,3.49
D1819,2025-10-31,5,3.16
D1819,2025-11-01,9,1.74
D1819,2025-11-02,14,2.27
D1819,2025-11-03,5,2.02
D1819,2025-11-04,9,3.54
D1819,2025-11-05,9,1.28
D1819,2025-11-06,13,3.65
D1819,2025-11-07,13,1.4
D1819,2025-11-08,11,1.79
D1819,2025-11-09,11,2.72
D1819,2025-11-10,14,2.27
D1819,2025-11-11,12,3.39
D1819,2025-11-12,10,1.72
D1819,2025-11-13,13,1.1
D1819,2025-11-14,14,3.52
D1819,2025-11-15,4,2.85
D1819,2025-11-16,5,2.26
D1819,2025-11-17,8,3.02
D1819,2025-11-18,9,1.18
D1819,2025-11-19,5,1.12
D1819,2025-11-20,12,2.05
D1819,2025-11-21,7,1.82
D1819,2025-11-22,12,1.66
D1819,2025-11-23,7,2.84
D1819,2025-11-24,14,2.76
D1819,2025-11-25,6,2.4
D1819,2025-11-26,13,2.98
D1819,2025-11-27,8,1.27
D1819,2025-11-28,8,2.97
D1819,2025-11-29,6,3.41
D1819,2025-11-30,10,1.77
D1819,2025-12-01,2,6.96
D1819,2025-12-02,2,9.98
D1819,2025-12-03,0,7.13
D1819,2025-12-04,0,9.23
D1819,2025-12-05,1,6.78
D1819,2025-12-06,1,7.69
D1819,2025-12-07,1,11.24
D1819,2025-12-08,1,11.6
D1819,2025-12-09,2,7.54
D1819,2025-12-10,2,6.84
D1819,2025-12-11,1,6.17
D1819,2025-12-12,0,8.98
D1819,2025-12-13,1,7.94
D1819,2025-12-14,0,11.1
D1819,2025-12-15,1,6.58
D1819,2025-12-16,0,9.28
D1819,2025-12-17,1,6.04
D1819,2025-12-18,2,9.03
D1819,2025-12-19,2,7.37
D1819,2025-12-20,2,8.22
D1819,2025-12-21,2,11.51
D1819,2025-12-22,2,10.38
D1819,2025-12-23,0,6.52
D1819,2025-12-24,1,9.82
D1819,2025-12-25,1,8.3
D1819,2025-12-26,2,7.17
D1819,2025-12-27,0,6.66
D1819,2025-12-28,1,9.57
D1819,2025-12-29,2,7.8
D1819,2025-12-30,0,8.46
D1819,2025-12-31,2,6.98
D1819,2026-01-01,0,6.53
D1819,2026-01-02,1,11.48
D1819,2026-01-03,1,6.06
D1819,2026-01-04,0,7.56
D1819,2026-01-05,0,6.55
D1819,2026-01-06,0,8.24
D1819,2026-01-07,2,9.02
D1819,2026-01-08,2,6.07
D1820,2025-10-11,10,1.13
D1820,2025-10-12,14,1.63
D1820,2025-10-13,8,2.3
D1820,2025-10-14,12,1.51
D1820,2025-10-15,6,2.99
D1820,2025-10-16,12,3.99
D1820,2025-10-17,4,1.63
D1820,2025-10-18,4,2.45
D1820,2025-10-19,11,3.51
D1820,2025-10-20,10,1.11
D1820,2025-10-21,4,2.24
D1820,2025-10-22,5,1.57
D1820,2025-10-23,10,1.77
D1820,2025-10-24,13,2.36
D1820,2025-10-25,8,3.8
D1820,2025-10-26,7,1.35
D1820,2025-10-27,7,3.03
D1820,2025-10-28,4,3.31
D1820,2025-10-29,11,3.4
D1820,2025-10-30,11,3.8
D1820,2025-10-31,5,2.49
D1820,2025-11-01,11,2.93
D1820,2025-11-02,12,1.93
D1820,2025-11-03,9,1.77
D1820,2025-11-04,7,2.49
D1820,2025-11-05,6,1.67
D1820,2025-11-06,7,3.55
D1820,2025-11-07,11,2.78
D1820,2025-11-08,8,1.6
D1820,2025-11-09,14,2.86
D1820,2025-11-10,10,3.51
D1820,2025-11-11,10,2.79
D1820,2025-11-12,4,3.88
D1820,2025-11-13,7,2.69
D1820,2025-11-14,6,1.36
D1820,2025-11-15,9,1.99
D1820,2025-11-16,4,1.08
D1820,2025-11-17,14,3.81
D1820,2025-11-18,6,3.95
D1820,2025-11-19,9,1.22
D1820,2025-11-20,12,1.35
D1820,2025-11-21,5,2.35
D1820,2025-11-22,14,2.92
D1820,2025-11-23,12,2.32
D1820,2025-11-24,13,3.24
D1820,2025-11-25,8,1.53
D1820,2025-11-26,6,1.49
D1820,2025-11-27,4,3.75
D1820,2025-11-28,7,2.36
D1820,2025-11-29,6,2.38
D1820,2025-11-30,7,1.28
D1820,2025-12-01,0,10.78
D1820,2025-12-02,2,9.3
D1820,2025-12-03,2,7.48
D1820,2025-12-04,0,7.12
D1820,2025-12-05,1,11.21
D1820,2025-12-06,2,10.66
D1820,2025-12-07,2,6.27
D1820,2025-12-08,0,9.28
D1820,2025-12-09,2,10.04
D1820,2025-12-10,1,6.59
D1820,2025-12-11,0,11.33
D1820,2025-12-12,2,10.65
D1820,2025-12-13,0,9.29
D1820,2025-12-14,1,7.34
D1820,2025-12-15,1,11.37
D1820,2025-12-16,2,10.23
D1820,2025-12-17,0,7.95
D1820,2025-12-18,2,8.38
D1820,2025-12-19,1,7.66
D1820,2025-12-20,1,11.52
D1820,2025-12-21,0,6.79
D1820,2025-12-22,1,7.24
D1820,2025-12-23,0,10.26
D1820,2025-12-24,1,9.72
D1820,2025-12-25,2,6.57
D1820,2025-12-26,1,11.99
D1820,2025-12-27,2,11.23
D1820,2025-12-28,0,9.46
D1820,2025-12-29,2,9.13
D1820,2025-12-30,1,6.57
D1820,2025-12-31,0,8.01
D1820,2026-01-01,1,7.69
D1820,2026-01-02,1,9.01
D1820,2026-01-03,1,10.39
D1820,2026-01-04,2,10.78
D1820,2026-01-05,1,6.15
D1820,2026-01-06,1,9.83
D1820,2026-01-07,2,7.15
D1820,2026-01-08,0,9.04
D1821,2025-10-11,11,1.8
D1821,2025-10-12,8,1.73
D1821,2025-10-13,14,1.18
D1821,2025-10-14,11,1.68
D1821,2025-10-15,11,3.96
D1821,2025-10-16,14,1.52
D1821,2025-10-17,8,2.39
D1821,2025-10-18,13,2.2
D1821,2025-10-19,7,1.2
D1821,2025-10-20,9,1.74
D1821,2025-10-21,7,1.13
D1821,2025-10-22,6,2.0
D1821,2025-10-23,12,2.67
D1821,2025-10-24,5,1.16
D1821,2025-10-25,13,3.61
D1821,2025-10-26,9,3.27
D1821,2025-10-27,6,3.11
D1821,2025-10-28,12,2.96
D1821,2025-10-29,12,2.81
D1821,2025-10-30,11,3.93
D1821,2025-10-31,4,3.99
D1821,2025-11-01,4,1.08
D1821,2025-11-02,6,1.2
D1821,2025-11-03,5,1.91
D1821,2025-11-04,9,1.0
D1821,2025-11-05,6,3.66
D1821,2025-11-06,13,3.42
D1821,2025-11-07,9,2.83
D1821,2025-11-08,14,1.58
D1821,2025-11-09,9,2.37
D1821,2025-11-10,11,3.58
D1821,2025-11-11,4,1.41
D1821,2025-11-12,8,1.34
D1821,2025-11-13,6,2.96
D1821,2025-11-14,5,2.41
D1821,2025-11-15,4,1.25
D1821,2025-11-16,12,3.2
D1821,2025-11-17,10,2.11
D1821,2025-11-18,6,3.68
D1821,2025-11-19,11,3.6
D1821,2025-11-20,9,1.07
D1821,2025-11-21,7,3.17
D1821,2025-11-22,12,1.28
D1821,2025-11-23,12,2.09
D1821,2025-11-24,12,3.69
D1821,2025-11-25,8,1.03
D1821,2025-11-26,13,2.66
D1821,2025-11-27,9,2.06
D1821,2025-11-28,11,1.39
D1821,2025-11-29,14,3.63
D1821,2025-11-30,7,3.98
D1821,2025-12-01,0,8.19
D1821,2025-12-02,2,11.32
D1821,2025-12-03,2,7.16
D1821,2025-12-04,0,9.02
D1821,2025-12-05,1,9.04
D1821,2025-12-06,2,8.21
D1821,2025-12-07,1,9.74
D1821,2025-12-08,0,9.87
D1821,2025-12-09,2,8.87
D1821,2025-12-10,2,7.07
D1821,2025-12-11,0,6.29
D1821,2025-12-12,2,6.46
D1821,2025-12-13,2,9.85
D1821,2025-12-14,2,6.35
D1821,2025-12-15,2,10.36
D1821,2025-12-16,1,10.59
D1821,2025-12-17,2,10.38
D1821,2025-12-18,0,7.48
D1821,2025-12-19,0,7.54
D1821,2025-12-20,0,11.46
D1821,2025-12-21,0,6.89
D1821,2025-12-22,1,7.47
D1821,2025-12-23,2,7.69
D1821,2025-12-24,1,9.43
D1821,2025-12-25,2,8.32
D1821,2025-12-26,1,8.65
D1821,2025-12-27,1,7.6
D1821,2025-12-28,0,7.31
D1821,2025-12-29,2,6.35
D1821,2025-12-30,2,7.56
D1821,2025-12-31,2,9.71
D1821,2026-01-01,2,8.89
D1821,2026-01-02,0,10.33
D1821,2026-01-03,0,6.65
D1821,2026-01-04,0,11.95
D1821,2026-01-05,1,11.02
D1821,2026-01-06,2,11.17
D1821,2026-01-07,0,6.31
D1821,2026-01-08,2,9.84
D1822,2025-10-11,8,3.34
D1822,2025-10-12,6,2.6
D1822,2025-10-13,7,2.35
D1822,2025-10-14,7,3.7
D1822,2025-10-15,12,1.9
D1822,2025-10-16,10,3.52
D1822,2025-10-17,4,2.53
D1822,2025-10-18,4,1.08
D1822,2025-10-19,4,3.38
D1822,2025-10-20,8,3.56
D1822,2025-10-21,11,3.18
D1822,2025-10-22,12,1.28
D1822,2025-10-23,10,2.65
D1822,2025-10-24,6,2.98
D1822,2025-10-25,14,1.88
D1822,2025-10-26,10,3.77
D1822,2025-10-27,10,1.27
D1822,2025-10-28,5,2.91
D1822,2025-10-29,14,2.21
D1822,2025-10-30,7,1.37
D1822,2025-10-31,9,1.22
D1822,2025-11-01,12,1.49
D1822,2025-11-02,10,3.79
D1822,2025-11-03,5,3.79
D1822,2025-11-04,9,1.34
D1822,2025-11-05,6,2.62
D1822,2025-11-06,12,1.41
D1822,2025-11-07,14,2.12
D1822,2025-11-08,9,1.25
D1822,2025-11-09,9,3.54
D1822,2025-11-10,14,2.07
D1822,2025-11-11,6,2.62
D1822,2025-11-12,12,1.67
D1822,2025-11-13,11,2.26
D1822,2025-11-14,5,2.31
D1822,2025-11-15,8,3.12
D1822,2025-11-16,8,2.23
D1822,2025-11-17,13,1.87
D1822,2025-11-18,8,3.46
D1822,2025-11-19,7,2.5
D1822,2025-11-20,8,2.01
D1822,2025-11-21,8,3.73
D1822,2025-11-22,9,1.92
D1822,2025-11-23,6,1.09
D1822,2025-11-24,10,1.72
D1822,2025-11-25,9,2.94
D1822,2025-11-26,12,3.24
D1822,2025-11-27,6,3.41
D1822,2025-11-28,5,3.44
D1822,2025-11-29,14,1.49
D1822,2025-11-30,6,1.23
D1822,2025-12-01,8,2.01
D1822,2025-12-02,4,3.43
D1822,2025-12-03,13,1.59
D1822,2025-12-04,6,1.3
D1822,2025-12-05,9,3.22
D1822,2025-12-06,7,2.36
D1822,2025-12-07,8,3.35
D1822,2025-12-08,12,2.46
D1822,2025-12-09,6,1.85
D1822,2025-12-10,13,1.43
D1822,2025-12-11,14,1.31
D1822,2025-12-12,12,1.5
D1822,2025-12-13,8,1.7
D1822,2025-12-14,8,1.52
D1822,2025-12-15,6,1.03
D1822,2025-12-16,14,3.14
D1822,2025-12-17,14,1.8
D1822,2025-12-18,13,2.56
D1822,2025-12-19,10,2.45
D1822,2025-12-20,13,2.87
D1822,2025-12-21,11,3.02
D1822,2025-12-22,8,3.25
D1822,2025-12-23,6,1.58
D1822,2025-12-24,8,2.93
D1822,2025-12-25,10,1.61
D1822,2025-12-26,14,3.76
D1822,2025-12-27,10,2.0
D1822,2025-12-28,12,1.97
D1822,2025-12-29,9,3.94
D1822,2025-12-30,4,1.43
D1822,2025-12-31,7,2.83
D1822,2026-01-01,13,2.61
D1822,2026-01-02,12,1.92
D1822,2026-01-03,4,1.06
D1822,2026-01-04,5,1.36
D1822,2026-01-05,11,2.07
D1822,2026-01-06,8,2.82
D1822,2026-01-07,11,2.44
D1822,2026-01-08,14,3.56
D1823,2025-10-11,13,2.81
D1823,2025-10-12,9,2.57
D1823,2025-10-13,8,1.23
D1823,2025-10-14,7,2.37
D1823,2025-10-15,12,1.52
D1823,2025-10-16,9,1.16
D1823,2025-10-17,14,2.98
D1823,2025-10-18,9,1.23
D1823,2025-10-19,14,3.7
D1823,2025-10-20,10,3.98
D1823,2025-10-21,4,3.44
D1823,2025-10-22,9,3.39
D1823,2025-10-23,7,3.01
D1823,2025-10-24,10,1.71
D1823,2025-10-25,10,2.37
D1823,2025-10-26,14,3.87
D1823,2025-10-27,4,1.71
D1823,2025-10-28,9,1.53
D1823,2025-10-29,6,1.69
D1823,2025-10-30,12,3.44
D1823,2025-10-31,14,3.61
D1823,2025-11-01,7,2.79
D1823,2025-11-02,12,2.72
D1823,2025-11-03,14,3.4
D1823,2025-11-04,11,1.36
D1823,2025-11-05,14,1.6
D1823,2025-11-06,10,3.14
D1823,2025-11-07,12,2.08
D1823,2025-11-08,6,3.58
D1823,2025-11-09,5,2.1
D1823,2025-11-10,10,1.19
D1823,2025-11-11,9,2.88
D1823,2025-11-12,9,1.8
D1823,2025-11-13,11,3.52
D1823,2025-11-14,13,1.51
D1823,2025-11-15,13,2.36
D1823,2025-11-16,10,2.44
D1823,2025-11-17,11,2.0
D1823,2025-11-18,8,2.15
D1823,2025-11-19,8,3.02
D1823,2025-11-20,4,1.21
D1823,2025-11-21,11,3.78
D1823,2025-11-22,7,1.78
D1823,2025-11-23,7,2.09
D1823,2025-11-24,14,3.03
D1823,2025-11-25,6,3.24
D1823,2025-11-26,7,2.36
D1823,2025-11-27,5,2.26
D1823,2025-11-28,9,1.28
D1823,2025-11-29,14,1.06
D1823,2025-11-30,6,1.06
D1823,2025-12-01,4,2.55
D1823,2025-12-02,11,2.65
D1823,2025-12-03,5,3.62
D1823,2025-12-04,6,1.75
D1823,2025-12-05,12,3.2
D1823,2025-12-06,10,2.7
D1823,2025-12-07,13,2.81
D1823,2025-12-08,11,3.94
D1823,2025-12-09,6,3.41
D1823,2025-12-10,10,3.76
D1823,2025-12-11,5,2.03
D1823,2025-12-12,11,2.98
D1823,2025-12-13,14,1.99
D1823,2025-12-14,6,1.97
D1823,2025-12-15,5,2.93
D1823,2025-12-16,14,1.09
D1823,2025-12-17,4,4.0
D1823,2025-12-18,7,1.86
D1823,2025-12-19,8,3.05
D1823,2025-12-20,10,2.87
D1823,2025-12-21,11,1.36
D1823,2025-12-22,4,1.98
D1823,2025-12-23,6,2.58
D1823,2025-12-24,7,1.38
D1823,2025-12-25,8,2.01
D1823,2025-12-26,10,2.67
D1823,2025-12-27,13,3.27
D1823,2025-12-28,12,3.16
D1823,2025-12-29,7,1.12
D1823,2025-12-30,13,1.78
D1823,2025-12-31,8,3.68
D1823,2026-01-01,6,1.34
D1823,2026-01-02,12,1.39
D1823,2026-01-03,11,2.8
D1823,2026-01-04,6,3.21
D1823,2026-01-05,5,1.07
D1823,2026-01-06,4,2.45
D1823,2026-01-07,5,3.75
D1823,2026-01-08,9,1.91
D1824,2025-10-11,9,2.87
D1824,2025-10-12,14,2.14
D1824,2025-10-13,13,2.68
D1824,2025-10-14,13,3.59
D1824,2025-10-15,11,1.63
D1824,2025-10-16,6,3.21
D1824,2025-10-17,4,1.65
D1824,2025-10-18,9,1.96
D1824,2025-10-19,10,1.69
D1824,2025-10-20,7,2.12
D1824,2025-10-21,9,1.37
D1824,2025-10-22,14,3.57
D1824,2025-10-23,5,3.58
D1824,2025-10-24,14,3.94
D1824,2025-10-25,11,3.34
D1824,2025-10-26,14,3.68
D1824,2025-10-27,6,2.74
D1824,2025-10-28,14,2.21
D1824,2025-10-29,4,2.59
D1824,2025-10-30,11,3.68
D1824,2025-10-31,11,3.04
D1824,2025-11-01,5,1.54
D1824,2025-11-02,11,3.81
D1824,2025-11-03,12,3.51
D1824,2025-11-04,14,2.15
D1824,2025-11-05,4,3.72
D1824,2025-11-06,8,1.66
D1824,2025-11-07,4,1.4
D1824,2025-11-08,6,3.27
D1824,2025-11-09,12,2.55
D1824,2025-11-10,8,1.08
D1824,2025-11-11,11,3.81
D1824,2025-11-12,12,3.3
D1824,2025-11-13,7,2.94
D1824,2025-11-14,8,3.56
D1824,2025-11-15,8,2.21
D1824,2025-11-16,4,1.24
D1824,2025-11-17,9,1.85
D1824,2025-11-18,11,2.89
D1824,2025-11-19,4,3.45
D1824,2025-11-20,13,2.33
D1824,2025-11-21,7,3.1
D1824,2025-11-22,7,1.25
D1824,2025-11-23,10,3.76
D1824,2025-11-24,9,1.28
D1824,2025-11-25,4,2.8
D1824,2025-11-26,8,2.92
D1824,2025-11-27,14,3.78
D1824,2025-11-28,9,3.47
D1824,2025-11-29,5,1.79
D1824,2025-11-30,5,2.52
D1824,2025-12-01,14,2.49
D1824,2025-12-02,4,3.25
D1824,2025-12-03,14,3.07
D1824,2025-12-04,4,1.47
D1824,2025-12-05,6,1.66
D1824,2025-12-06,9,1.31
D1824,2025-12-07,7,1.56
D1824,2025-12-08,4,2.28
D1824,2025-12-09,4,2.4
D1824,2025-12-10,5,1.91
D1824,2025-12-11,5,3.77
D1824,2025-12-12,9,3.82
D1824,2025-12-13,8,1.61
D1824,2025-12-14,8,2.22
D1824,2025-12-15,9,2.9
D1824,2025-12-16,11,2.53
D1824,2025-12-17,13,2.4
D1824,2025-12-18,10,1.38
D1824,2025-12-19,12,3.48
D1824,2025-12-20,14,1.3
D1824,2025-12-21,12,3.15
D1824,2025-12-22,5,1.87
D1824,2025-12-23,10,2.91
D1824,2025-12-24,5,3.41
D1824,2025-12-25,10,1.2
D1824,2025-12-26,4,1.03
D1824,2025-12-27,12,3.6
D1824,2025-12-28,6,2.42
D1824,2025-12-29,12,3.03
D1824,2025-12-30,7,3.0
D1824,2025-12-31,5,2.79
D1824,2026-01-01,7,3.61
D1824,2026-01-02,10,2.89
D1824,2026-01-03,5,3.37
D1824,2026-01-04,8,2.92
D1824,2026-01-05,12,1.97
D1824,2026-01-06,6,3.11
D1824,2026-01-07,10,1.83
D1824,2026-01-08,9,3.07
D1825,2025-10-11,6,2.76
D1825,2025-10-12,7,1.3
D1825,2025-10-13,11,1.65
D1825,2025-10-14,10,2.11
D1825,2025-10-15,7,1.02
D1825,2025-10-16,4,2.44
D1825,2025-10-17,5,1.13
D1825,2025-10-18,10,1.71
D1825,2025-10-19,9,2.29
D1825,2025-10-20,13,2.4
D1825,2025-10-21,10,1.55
D1825,2025-10-22,12,1.99
D1825,2025-10-23,13,1.21
D1825,2025-10-24,7,3.67
D1825,2025-10-25,14,3.31
D1825,2025-10-26,13,3.79
D1825,2025-10-27,10,2.43
D1825,2025-10-28,8,2.91
D1825,2025-10-29,5,2.66
D1825,2025-10-30,6,3.55
D1825,2025-10-31,6,1.54
D1825,2025-11-01,6,2.26
D1825,2025-11-02,12,2.76
D1825,2025-11-03,13,1.52
D1825,2025-11-04,7,1.93
D1825,2025-11-05,6,1.4
D1825,2025-11-06,14,2.68
D1825,2025-11-07,14,2.64
D1825,2025-11-08,6,3.5
D1825,2025-11-09,5,1.65
D1825,2025-11-10,6,3.25
D1825,2025-11-11,14,1.96
D1825,2025-11-12,5,1.77
D1825,2025-11-13,5,2.81
D1825,2025-11-14,11,1.06
D1825,2025-11-15,13,1.37
D1825,2025-11-16,11,2.29
D1825,2025-11-17,12,2.54
D1825,2025-11-18,6,3.38
D1825,2025-11-19,11,2.57
D1825,2025-11-20,14,2.17
D1825,2025-11-21,10,1.51
D1825,2025-11-22,10,1.75
D1825,2025-11-23,10,1.5
D1825,2025-11-24,9,1.27
D1825,2025-11-25,12,2.33
D1825,2025-11-26,11,2.88
D1825,2025-11-27,9,3.14
D1825,2025-11-28,13,3.15
D1825,2025-11-29,6,1.94
D1825,2025-11-30,10,2.91
D1825,2025-12-01,13,1.7
D1825,2025-12-02,6,2.82
D1825,2025-12-03,4,2.23
D1825,2025-12-04,10,2.4
D1825,2025-12-05,12,2.01
D1825,2025-12-06,13,3.83
D1825,2025-12-07,14,2.53
D1825,2025-12-08,5,2.02
D1825,2025-12-09,11,3.54
D1825,2025-12-10,14,3.31
D1825,2025-12-11,4,2.13
D1825,2025-12-12,10,2.99
D1825,2025-12-13,9,1.39
D1825,2025-12-14,10,2.69
D1825,2025-12-15,6,3.94
D1825,2025-12-16,11,3.63
D1825,2025-12-17,9,1.51
D1825,2025-12-18,8,2.74
D1825,2025-12-19,13,2.91
D1825,2025-12-20,4,3.79
D1825,2025-12-21,9,1.97
D1825,2025-12-22,5,3.53
D1825,2025-12-23,4,2.33
D1825,2025-12-24,13,3.43
D1825,2025-12-25,4,2.57
D1825,2025-12-26,11,3.58
D1825,2025-12-27,10,3.71
D1825,2025-12-28,9,2.63
D1825,2025-12-29,4,1.13
D1825,2025-12-30,7,2.92
D1825,2025-12-31,5,2.19
D1825,2026-01-01,13,1.36
D1825,2026-01-02,9,2.24
D1825,2026-01-03,8,2.73
D1825,2026-01-04,10,3.53
D1825,2026-01-05,12,2.12
D1825,2026-01-06,5,2.78
D1825,2026-01-07,12,1.78
D1825,2026-01-08,7,2.73
D1826,2025-10-11,8,1.4
D1826,2025-10-12,8,1.93
D1826,2025-10-13,10,1.62
D1826,2025-10-14,9,3.54
D1826,2025-10-15,6,3.26
D1826,2025-10-16,4,2.71
D1826,2025-10-17,9,3.43
D1826,2025-10-18,10,3.75
D1826,2025-10-19,8,3.13
D1826,2025-10-20,5,2.28
D1826,2025-10-21,11,2.81
D1826,2025-10-22,13,3.35
D1826,2025-10-23,9,3.84
D1826,2025-10-24,6,2.23
D1826,2025-10-25,13,1.41
D1826,2025-10-26,11,3.6
D1826,2025-10-27,7,1.31
D1826,2025-10-28,10,1.26
D1826,2025-10-29,5,3.37
D1826,2025-10-30,13,1.58
D1826,2025-10-31,14,2.29
D1826,2025-11-01,10,1.28
D1826,2025-11-02,5,3.68
D1826,2025-11-03,10,2.27
D1826,2025-11-04,13,3.3
D1826,2025-11-05,11,3.47
D1826,2025-11-06,6,2.42
D1826,2025-11-07,4,2.33
D1826,2025-11-08,8,2.34
D1826,2025-11-09,7,3.27
D1826,2025-11-10,8,3.48
D1826,2025-11-11,5,1.3
D1826,2025-11-12,12,2.3
D1826,2025-11-13,6,2.37
D1826,2025-11-14,9,3.55
D1826,2025-11-15,7,1.91
D1826,2025-11-16,7,3.79
D1826,2025-11-17,12,1.08
D1826,2025-11-18,9,3.27
D1826,2025-11-19,14,2.15
D1826,2025-11-20,7,2.63
D1826,2025-11-21,13,3.55
